species	orthogroup	tpm
Abelia_chinensis	734344at3193	1.068969779219888
Abelia_chinensis	96148at3193	6.397452871786145
Abelia_chinensis	580017at3193	3.1069527585731365
Abelia_chinensis	724834at3193	2.5868818302053076
Abelia_chinensis	725234at3193	0.4935217006248318
Abelia_chinensis	615013at3193	5.671260906794571
Abelia_chinensis	551979at3193	3.951901113792048
Abelia_chinensis	673472at3193	8.247043662309101
Abelia_chinensis	646410at3193	67.33716818035954
Abelia_chinensis	211209at3193	1.9604864952289038
Abelia_chinensis	132087at3193	3.783722778617475
Abelia_chinensis	649854at3193	4.036511854438113
Abelia_chinensis	60532at3193	40.81598947741289
Abelia_chinensis	640011at3193	3.6202501914843124
Abelia_chinensis	726064at3193	2.6108788271140217
Abelia_chinensis	539334at3193	2.659164901844364
Abelia_chinensis	419660at3193	1.7962373437637844
Abelia_chinensis	718560at3193	18.459606420338684
Abelia_chinensis	684981at3193	3.825077726922291
Abelia_chinensis	560701at3193	3.1521093949508163
Abelia_chinensis	730956at3193	1.072233667516591
Abelia_chinensis	529272at3193	1.2828750039830714
Abelia_chinensis	679178at3193	128.9789903691214
Abelia_chinensis	731953at3193	2.6426600121621733
Abelia_chinensis	725042at3193	27.504693952216495
Abelia_chinensis	353287at3193	22.14270037014943
Abelia_chinensis	707858at3193	0.588635763623425
Abelia_chinensis	170431at3193	2.237260977445838
Abelia_chinensis	657636at3193	34.206152056092705
Abelia_chinensis	689805at3193	19.784193360409024
Abelia_chinensis	159717at3193	5.743840695551509
Abelia_chinensis	730039at3193	0.7314308766041794
Abelia_chinensis	112673at3193	2.102727581716113
Abelia_chinensis	729695at3193	2.368498031444092
Abelia_chinensis	248721at3193	0.5432751342272009
Abelia_chinensis	534274at3193	6.53315459116753
Abelia_chinensis	709048at3193	0.3965948814841778
Abelia_chinensis	608120at3193	21.32125757411274
Abelia_chinensis	304304at3193	3.7685855694005217
Abelia_chinensis	400733at3193	7.178027521039544
Abelia_chinensis	114180at3193	45.94363217081271
Abelia_chinensis	650409at3193	219.89332391741644
Abelia_chinensis	240384at3193	7.106537240449828
Abelia_chinensis	556939at3193	27.461632880483858
Abelia_chinensis	729478at3193	0.8144537170490774
Abelia_chinensis	722745at3193	99.97310715723512
Abelmoschus_esculentus	689805at3193	66.95583383615606
Abelmoschus_esculentus	529272at3193	2.966696350149272
Abelmoschus_esculentus	542303at3193	23.57941019970971
Abelmoschus_esculentus	650409at3193	41.156279802159816
Abelmoschus_esculentus	249892at3193	7.3940383357514525
Abelmoschus_esculentus	669896at3193	151.97193796118717
Abelmoschus_esculentus	679178at3193	6.97086045883324
Abelmoschus_esculentus	406705at3193	3.6696886372479525
Abelmoschus_esculentus	521492at3193	7.85883640210896
Abelmoschus_esculentus	552885at3193	0.8841638566585946
Abelmoschus_esculentus	117372at3193	0.0
Abelmoschus_esculentus	731953at3193	0.45752133240887155
Abelmoschus_esculentus	578636at3193	1.2233171799244236
Abelmoschus_esculentus	165594at3193	238.78303174184447
Abelmoschus_esculentus	60532at3193	11.741158788714053
Abelmoschus_esculentus	454128at3193	51.42033435077556
Abelmoschus_esculentus	603128at3193	32.50157399668
Abelmoschus_esculentus	240384at3193	16.299412633518614
Abelmoschus_esculentus	104604at3193	106.29217090679509
Abelmoschus_esculentus	724170at3193	8.125229185091676
Abelmoschus_esculentus	729298at3193	19.176132860778537
Abelmoschus_esculentus	120857at3193	53.7731737019147
Abelmoschus_esculentus	607225at3193	48.911428354843395
Abelmoschus_esculentus	98321at3193	1.4891818914554213
Abelmoschus_esculentus	265326at3193	60.064161431069756
Abelmoschus_esculentus	562611at3193	0.325063107749379
Abelmoschus_esculentus	114180at3193	155.01247365853376
Abelmoschus_esculentus	94385at3193	14.719935056621516
Abelmoschus_esculentus	292968at3193	39.218144254299524
Abelmoschus_esculentus	269518at3193	173.93903043234567
Abelmoschus_esculentus	531730at3193	1.0534368205467441
Abelmoschus_esculentus	659139at3193	67.32843017376332
Abelmoschus_esculentus	564275at3193	11.829707078922787
Abelmoschus_esculentus	560792at3193	17.94407190548618
Abelmoschus_esculentus	45243at3193	16.0964110887529
Abelmoschus_esculentus	216901at3193	27.692248240195795
Abelmoschus_esculentus	649854at3193	30.402184011953786
Abelmoschus_esculentus	584753at3193	38.51708520732237
Abelmoschus_esculentus	170431at3193	29.29103555429736
Abelmoschus_esculentus	619620at3193	177.87644902921372
Abelmoschus_esculentus	629054at3193	4.120011199905352
Abelmoschus_esculentus	538277at3193	1.4429110469992779
Abelmoschus_esculentus	472276at3193	2.58983917851097
Abelmoschus_esculentus	567521at3193	39.68718049067726
Abelmoschus_esculentus	528336at3193	1.2183514951574073
Abelmoschus_esculentus	570523at3193	0.9751915896492174
Abelmoschus_esculentus	608120at3193	8.514370250585399
Abelmoschus_esculentus	294374at3193	5.691726353102297
Abelmoschus_esculentus	296827at3193	25.97136989989653
Abelmoschus_esculentus	159717at3193	7.493966225784555
Abelmoschus_esculentus	350851at3193	32.177682618289154
Abelmoschus_esculentus	686775at3193	1273.3683813825683
Abelmoschus_esculentus	581641at3193	0.827363312783209
Abelmoschus_esculentus	646410at3193	19.459568979885383
Abelmoschus_esculentus	527718at3193	2.4961234938390686
Abelmoschus_esculentus	719913at3193	10.237968272181075
Abelmoschus_esculentus	353287at3193	23.230203121251506
Abelmoschus_esculentus	720782at3193	10.995444841251036
Abelmoschus_esculentus	602252at3193	2.768295599576642
Abelmoschus_esculentus	657636at3193	17.15384584080536
Abelmoschus_esculentus	542760at3193	79.83352477462631
Abelmoschus_esculentus	662669at3193	17.666233797047767
Abelmoschus_esculentus	640011at3193	10.09967247825896
Abelmoschus_esculentus	414550at3193	169.86290808936104
Abelmoschus_esculentus	604350at3193	37.75076287483586
Abelmoschus_esculentus	100585at3193	16.22899555195257
Abelmoschus_esculentus	419660at3193	24.82207791205804
Abelmoschus_esculentus	99581at3193	1.2251506983984157
Abelmoschus_esculentus	673472at3193	13.952644970873699
Abelmoschus_esculentus	673750at3193	6.3195647803770285
Abelmoschus_esculentus	608131at3193	81.15019048224762
Abelmoschus_esculentus	229021at3193	73.32918031416946
Abelmoschus_esculentus	248721at3193	3.6307518666877763
Abelmoschus_esculentus	226573at3193	8.057554448832837
Abelmoschus_esculentus	603586at3193	53.89182206487138
Abelmoschus_esculentus	641365at3193	5.630102907727956
Abelmoschus_esculentus	648518at3193	16.665232431895678
Abelmoschus_esculentus	221887at3193	7.857544553493167
Abelmoschus_esculentus	164746at3193	0.0
Abelmoschus_esculentus	611513at3193	366.4949592588969
Abelmoschus_esculentus	718560at3193	46.86688527626131
Abelmoschus_esculentus	132087at3193	1.7655853680099824
Abelmoschus_esculentus	542086at3193	2.6219540818193336
Abelmoschus_esculentus	724068at3193	56.53424174844615
Abelmoschus_esculentus	400733at3193	7.770582744040668
Abelmoschus_esculentus	615013at3193	21.146677944087646
Abronia_glabrifolia	684981at3193	4.581862449498906
Abronia_glabrifolia	529272at3193	260.3435279662003
Abronia_glabrifolia	94385at3193	17.569600645153542
Abronia_glabrifolia	104604at3193	54.797783860097354
Abronia_glabrifolia	504118at3193	1.2611016870294405
Abronia_glabrifolia	640011at3193	9.434805526898034
Abronia_glabrifolia	611513at3193	2597.065230966724
Abronia_glabrifolia	248721at3193	6.800340166850856
Abronia_glabrifolia	414550at3193	36.778350867471595
